time,icao,operation,airport,registration,flight,ac_type,ac_size,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,latitude,longitude,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
11/1/2024 2:42,76cd02,takeoff,WMKK,9V-SHB,SIA105,A359,Big,32R,https://globe.adsbexchange.com/?icao=76cd02&zoom=13.5&showTrace=2024-11-01&timestamp=1730428925,2115,adsb_icao,A5,,,Airbus A350-941,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:45,8a07b7,landing,WMKJ,PK-AZN,AWQ392,A320,Medium,,https://globe.adsbexchange.com/?icao=8a07b7&zoom=13.5&showTrace=2024-11-01&timestamp=1730429122,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:47,750042,takeoff,WMSA,9M-FYG,FFM1436,AT75,Small,15,https://globe.adsbexchange.com/?icao=750042&zoom=13.5&showTrace=2024-11-01&timestamp=1730429258,367,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:48,880457,landing,WMKJ,HS-ABW,AIQ512,A320,Medium,,https://globe.adsbexchange.com/?icao=880457&zoom=13.5&showTrace=2024-11-01&timestamp=1730429298,6114,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:48,750148,takeoff,WMKK,9M-AFV,AXM648,A320,Medium,33,https://globe.adsbexchange.com/?icao=750148&zoom=13.5&showTrace=2024-11-01&timestamp=1730429332,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:52,7503fd,takeoff,WMKK,9M-AJZ,AXM707,A320,Medium,33,https://globe.adsbexchange.com/?icao=7503fd&zoom=13.5&showTrace=2024-11-01&timestamp=1730429522,2133,adsb_icao,A3,,,Airbus A320 216SL,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:56,750324,takeoff,WMKK,9M-AQZ,AXM391,A320,Medium,33,https://globe.adsbexchange.com/?icao=750324&zoom=13.5&showTrace=2024-11-01&timestamp=1730429789,2151,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:58,750203,takeoff,WMKP,9M-MXC,MAS1143,B738,Medium,4,https://globe.adsbexchange.com/?icao=750203&zoom=13.5&showTrace=2024-11-01&timestamp=1730429938,,adsb_icao,A0,,,Boeing 737-8H6,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:03,750413,takeoff,WMKK,9M-AGA,AXM6436,A20N,Medium,33,https://globe.adsbexchange.com/?icao=750413&zoom=13.5&showTrace=2024-11-01&timestamp=1730430211,325,adsb_icao,A3,,,Airbus A320-251N,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:04,7501fc,takeoff,WMKP,9M-AHY,AXM6119,A320,Medium,,https://globe.adsbexchange.com/?icao=7501fc&zoom=13.5&showTrace=2024-11-01&timestamp=1730430267,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
